workload summary | sessions=25 steps=125 max_prompt_len=86239 max_prefix_len=67190 max_input_len=28766 max_output_len=6381 total_output_len=78138 max_arrival_time_ms=0.000 total_tool_wait_after_ms=1492867.000
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=666.0s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=666.5s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=667.0s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=667.5s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=668.0s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=668.5s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=669.0s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=669.5s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=670.0s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=670.5s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=671.0s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=671.5s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=672.0s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=672.5s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=673.0s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=673.5s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=674.0s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=674.5s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=675.0s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=675.5s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=676.0s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=676.5s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=677.0s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=677.5s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=678.0s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=678.5s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=679.0s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=679.5s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=680.1s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=680.6s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=681.1s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=681.6s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=682.1s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=682.6s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=683.1s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=683.6s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=684.1s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=684.6s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=685.1s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=685.6s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=686.1s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=686.6s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=687.1s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=687.6s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=688.1s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=688.6s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=689.1s
sessions 5/25 | steps 31/125 completed=31 submitted=33 active=2 failed=0 | elapsed=689.6s
prefix hit rate | request_id=claude:064a9dd6-9fc1-d38a-69fa-90276d693510_round_000003 planned=0.9561 actual=0.9561 delta=+0.0000 server_cached_prompt_tokens=16412 server_prompt_tokens=17166
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=690.1s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=690.6s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=691.1s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=691.6s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=692.1s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=692.6s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=693.1s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=693.6s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=694.1s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=694.6s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=695.1s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=695.6s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=696.1s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=696.6s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=697.1s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=697.6s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=698.1s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=698.6s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=699.1s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=699.6s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=700.1s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=700.6s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=701.1s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=701.6s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=702.1s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=702.6s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=703.1s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=703.7s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=704.2s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=704.7s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=705.2s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=705.7s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=706.2s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=706.7s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=707.2s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=707.7s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=708.2s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=708.7s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=709.2s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=709.7s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=710.2s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=710.7s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=711.2s
sessions 5/25 | steps 32/125 completed=32 submitted=33 active=1 failed=0 | elapsed=711.7s
prefix hit rate | request_id=claude:03e8c8c3-42b0-999a-6eee-5cb9e7f3991e_round_000003 planned=0.6797 actual=0.0000 delta=-0.6797 server_cached_prompt_tokens=0 server_prompt_tokens=40066
sessions 5/25 | steps 33/125 completed=33 submitted=33 active=0 failed=0 | elapsed=712.2s
sessions 5/25 | steps 33/125 completed=33 submitted=33 active=0 failed=0 | elapsed=712.7s
sessions 5/25 | steps 33/125 completed=33 submitted=33 active=0 failed=0 | elapsed=713.2s
sessions 5/25 | steps 33/125 completed=33 submitted=33 active=0 failed=0 | elapsed=713.7s
sessions 5/25 | steps 33/125 completed=33 submitted=33 active=0 failed=0 | elapsed=714.2s
sessions 5/25 | steps 33/125 completed=33 submitted=33 active=0 failed=0 | elapsed=714.7s
sessions 5/25 | steps 33/125 completed=33 submitted=33 active=0 failed=0 | elapsed=715.2s
sessions 5/25 | steps 33/125 completed=33 submitted=33 active=0 failed=0 | elapsed=715.7s
sessions 5/25 | steps 33/125 completed=33 submitted=33 active=0 failed=0 | elapsed=716.2s
sessions 5/25 | steps 33/125 completed=33 submitted=33 active=0 failed=0 | elapsed=716.7s
sessions 5/25 | steps 33/125 completed=33 submitted=33 active=0 failed=0 | elapsed=717.2s
sessions 5/25 | steps 33/125 completed=33 submitted=33 active=0 failed=0 | elapsed=717.7s
sessions 5/25 | steps 33/125 completed=33 submitted=33 active=0 failed=0 | elapsed=718.2s
sessions 5/25 | steps 33/125 completed=33 submitted=33 active=0 failed=0 | elapsed=718.7s
sessions 5/25 | steps 33/125 completed=33 submitted=33 active=0 failed=0 | elapsed=719.2s
sessions 5/25 | steps 33/125 completed=33 submitted=34 active=1 failed=0 | elapsed=719.7s
sessions 5/25 | steps 33/125 completed=33 submitted=34 active=1 failed=0 | elapsed=720.2s
sessions 5/25 | steps 33/125 completed=33 submitted=34 active=1 failed=0 | elapsed=720.7s
sessions 5/25 | steps 33/125 completed=33 submitted=34 active=1 failed=0 | elapsed=721.2s
sessions 5/25 | steps 33/125 completed=33 submitted=34 active=1 failed=0 | elapsed=721.7s
sessions 5/25 | steps 33/125 completed=33 submitted=34 active=1 failed=0 | elapsed=722.2s
sessions 5/25 | steps 33/125 completed=33 submitted=34 active=1 failed=0 | elapsed=722.7s
sessions 5/25 | steps 33/125 completed=33 submitted=34 active=1 failed=0 | elapsed=723.2s
sessions 5/25 | steps 33/125 completed=33 submitted=34 active=1 failed=0 | elapsed=723.7s
sessions 5/25 | steps 33/125 completed=33 submitted=34 active=1 failed=0 | elapsed=724.2s
sessions 5/25 | steps 33/125 completed=33 submitted=34 active=1 failed=0 | elapsed=724.7s
prefix hit rate | request_id=claude:064a9dd6-9fc1-d38a-69fa-90276d693510_round_000004 planned=0.9026 actual=0.9026 delta=+0.0000 server_cached_prompt_tokens=17164 server_prompt_tokens=19017
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=725.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=725.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=726.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=726.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=727.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=727.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=728.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=728.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=729.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=729.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=730.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=730.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=731.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=731.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=732.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=732.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=733.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=733.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=734.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=734.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=735.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=735.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=736.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=736.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=737.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=737.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=738.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=738.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=739.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=739.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=740.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=740.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=741.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=741.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=742.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=742.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=743.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=743.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=744.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=744.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=745.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=745.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=746.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=746.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=747.2s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=747.7s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=748.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=748.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=749.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=749.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=750.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=750.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=751.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=751.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=752.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=752.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=753.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=753.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=754.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=754.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=755.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=755.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=756.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=756.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=757.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=757.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=758.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=758.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=759.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=759.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=760.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=760.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=761.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=761.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=762.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=762.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=763.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=763.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=764.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=764.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=765.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=765.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=766.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=766.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=767.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=767.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=768.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=768.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=769.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=769.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=770.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=770.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=771.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=771.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=772.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=772.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=773.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=773.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=774.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=774.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=775.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=775.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=776.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=776.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=777.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=777.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=778.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=778.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=779.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=779.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=780.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=780.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=781.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=781.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=782.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=782.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=783.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=783.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=784.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=784.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=785.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=785.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=786.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=786.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=787.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=787.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=788.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=788.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=789.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=789.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=790.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=790.8s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=791.3s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=791.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=792.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=792.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=793.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=793.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=794.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=794.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=795.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=795.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=796.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=796.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=797.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=797.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=798.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=798.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=799.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=799.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=800.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=800.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=801.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=801.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=802.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=802.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=803.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=803.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=804.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=804.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=805.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=805.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=806.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=806.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=807.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=807.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=808.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=808.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=809.4s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=809.9s
sessions 6/25 | steps 34/125 completed=34 submitted=34 active=0 failed=0 | elapsed=810.4s
