workload summary | sessions=200 steps=999 max_prompt_len=89436 max_prefix_len=84631 max_input_len=66571 max_output_len=13223 total_output_len=706010 max_arrival_time_ms=0.000 total_tool_wait_after_ms=12642024.000
sessions 32/200 | steps 170/999 completed=170 submitted=172 active=2 failed=0 | elapsed=1948.1s
sessions 32/200 | steps 170/999 completed=170 submitted=172 active=2 failed=0 | elapsed=1948.6s
sessions 32/200 | steps 170/999 completed=170 submitted=172 active=2 failed=0 | elapsed=1949.1s
sessions 32/200 | steps 170/999 completed=170 submitted=172 active=2 failed=0 | elapsed=1949.6s
sessions 32/200 | steps 170/999 completed=170 submitted=172 active=2 failed=0 | elapsed=1950.1s
sessions 32/200 | steps 170/999 completed=170 submitted=172 active=2 failed=0 | elapsed=1950.6s
sessions 32/200 | steps 170/999 completed=170 submitted=172 active=2 failed=0 | elapsed=1951.1s
sessions 32/200 | steps 170/999 completed=170 submitted=172 active=2 failed=0 | elapsed=1951.6s
sessions 32/200 | steps 170/999 completed=170 submitted=172 active=2 failed=0 | elapsed=1952.1s
sessions 32/200 | steps 170/999 completed=170 submitted=172 active=2 failed=0 | elapsed=1952.6s
prefix hit rate | request_id=claude:544ad228-0234-7269-577d-2b774eec3b2f_round_000004 planned=0.9177 actual=0.9177 delta=+0.0000 server_cached_prompt_tokens=20807 server_prompt_tokens=22672
sessions 33/200 | steps 171/999 completed=171 submitted=173 active=2 failed=0 | elapsed=1953.1s
sessions 33/200 | steps 171/999 completed=171 submitted=173 active=2 failed=0 | elapsed=1953.6s
sessions 33/200 | steps 171/999 completed=171 submitted=173 active=2 failed=0 | elapsed=1954.1s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1954.6s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1955.1s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1955.6s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1956.1s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1956.6s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1957.1s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1957.6s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1958.1s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1958.6s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1959.1s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1959.6s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1960.1s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1960.6s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1961.1s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1961.6s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1962.1s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1962.6s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1963.1s
sessions 33/200 | steps 171/999 completed=171 submitted=174 active=3 failed=0 | elapsed=1963.6s
prefix hit rate | request_id=claude:eeaaf5c1-8d2f-5ef5-0870-b75bf888811a_round_000003 planned=0.9781 actual=0.4700 delta=-0.5081 server_cached_prompt_tokens=10240 server_prompt_tokens=21789
sessions 33/200 | steps 172/999 completed=172 submitted=174 active=2 failed=0 | elapsed=1964.1s
prefix hit rate | request_id=claude:a4ca10ab-8c6a-13dd-c28a-28d0a895ca34_round_000000 planned=0.4057 actual=0.0000 delta=-0.4057 server_cached_prompt_tokens=0 server_prompt_tokens=19614
sessions 33/200 | steps 173/999 completed=173 submitted=175 active=2 failed=0 | elapsed=1964.6s
sessions 33/200 | steps 173/999 completed=173 submitted=175 active=2 failed=0 | elapsed=1965.1s
sessions 33/200 | steps 173/999 completed=173 submitted=175 active=2 failed=0 | elapsed=1965.6s
sessions 33/200 | steps 173/999 completed=173 submitted=175 active=2 failed=0 | elapsed=1966.1s
sessions 33/200 | steps 173/999 completed=173 submitted=175 active=2 failed=0 | elapsed=1966.6s
sessions 33/200 | steps 173/999 completed=173 submitted=175 active=2 failed=0 | elapsed=1967.1s
sessions 33/200 | steps 173/999 completed=173 submitted=175 active=2 failed=0 | elapsed=1967.7s
sessions 33/200 | steps 173/999 completed=173 submitted=175 active=2 failed=0 | elapsed=1968.2s
sessions 33/200 | steps 173/999 completed=173 submitted=175 active=2 failed=0 | elapsed=1968.7s
sessions 33/200 | steps 173/999 completed=173 submitted=175 active=2 failed=0 | elapsed=1969.2s
prefix hit rate | request_id=claude:a4ca10ab-8c6a-13dd-c28a-28d0a895ca34_round_000001 planned=0.3886 actual=0.3886 delta=+0.0000 server_cached_prompt_tokens=8050 server_prompt_tokens=20718
sessions 33/200 | steps 174/999 completed=174 submitted=175 active=1 failed=0 | elapsed=1969.7s
sessions 33/200 | steps 174/999 completed=174 submitted=175 active=1 failed=0 | elapsed=1970.2s
sessions 33/200 | steps 174/999 completed=174 submitted=175 active=1 failed=0 | elapsed=1970.7s
sessions 33/200 | steps 174/999 completed=174 submitted=175 active=1 failed=0 | elapsed=1971.2s
sessions 33/200 | steps 174/999 completed=174 submitted=175 active=1 failed=0 | elapsed=1971.7s
sessions 33/200 | steps 174/999 completed=174 submitted=175 active=1 failed=0 | elapsed=1972.2s
sessions 33/200 | steps 174/999 completed=174 submitted=175 active=1 failed=0 | elapsed=1972.7s
sessions 33/200 | steps 174/999 completed=174 submitted=175 active=1 failed=0 | elapsed=1973.2s
sessions 33/200 | steps 174/999 completed=174 submitted=176 active=2 failed=0 | elapsed=1973.7s
prefix hit rate | request_id=claude:a4ca10ab-8c6a-13dd-c28a-28d0a895ca34_round_000002 planned=0.9660 actual=0.9660 delta=+0.0000 server_cached_prompt_tokens=20466 server_prompt_tokens=21187
sessions 33/200 | steps 175/999 completed=175 submitted=176 active=1 failed=0 | elapsed=1974.2s
sessions 33/200 | steps 175/999 completed=175 submitted=176 active=1 failed=0 | elapsed=1974.7s
sessions 33/200 | steps 175/999 completed=175 submitted=176 active=1 failed=0 | elapsed=1975.2s
sessions 33/200 | steps 175/999 completed=175 submitted=176 active=1 failed=0 | elapsed=1975.7s
sessions 33/200 | steps 175/999 completed=175 submitted=176 active=1 failed=0 | elapsed=1976.2s
sessions 33/200 | steps 175/999 completed=175 submitted=176 active=1 failed=0 | elapsed=1976.7s
sessions 33/200 | steps 175/999 completed=175 submitted=176 active=1 failed=0 | elapsed=1977.2s
sessions 33/200 | steps 175/999 completed=175 submitted=176 active=1 failed=0 | elapsed=1977.7s
sessions 33/200 | steps 175/999 completed=175 submitted=176 active=1 failed=0 | elapsed=1978.2s
sessions 33/200 | steps 175/999 completed=175 submitted=176 active=1 failed=0 | elapsed=1978.7s
sessions 33/200 | steps 175/999 completed=175 submitted=176 active=1 failed=0 | elapsed=1979.2s
sessions 33/200 | steps 175/999 completed=175 submitted=176 active=1 failed=0 | elapsed=1979.7s
sessions 33/200 | steps 175/999 completed=175 submitted=176 active=1 failed=0 | elapsed=1980.2s
sessions 33/200 | steps 175/999 completed=175 submitted=176 active=1 failed=0 | elapsed=1980.7s
sessions 33/200 | steps 175/999 completed=175 submitted=176 active=1 failed=0 | elapsed=1981.2s
sessions 33/200 | steps 175/999 completed=175 submitted=177 active=2 failed=0 | elapsed=1981.7s
sessions 33/200 | steps 175/999 completed=175 submitted=177 active=2 failed=0 | elapsed=1982.2s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1982.7s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1983.2s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1983.7s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1984.2s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1984.7s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1985.2s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1985.7s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1986.2s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1986.7s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1987.2s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1987.7s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1988.2s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1988.7s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1989.2s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1989.7s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1990.2s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1990.7s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1991.2s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1991.7s
sessions 33/200 | steps 175/999 completed=175 submitted=178 active=3 failed=0 | elapsed=1992.2s
prefix hit rate | request_id=claude:a4ca10ab-8c6a-13dd-c28a-28d0a895ca34_round_000003 planned=0.9122 actual=0.9122 delta=+0.0000 server_cached_prompt_tokens=21185 server_prompt_tokens=23225
sessions 33/200 | steps 176/999 completed=176 submitted=178 active=2 failed=0 | elapsed=1992.7s
sessions 33/200 | steps 176/999 completed=176 submitted=178 active=2 failed=0 | elapsed=1993.2s
sessions 33/200 | steps 176/999 completed=176 submitted=178 active=2 failed=0 | elapsed=1993.7s
sessions 33/200 | steps 176/999 completed=176 submitted=178 active=2 failed=0 | elapsed=1994.2s
sessions 33/200 | steps 176/999 completed=176 submitted=178 active=2 failed=0 | elapsed=1994.7s
sessions 33/200 | steps 176/999 completed=176 submitted=178 active=2 failed=0 | elapsed=1995.2s
sessions 33/200 | steps 176/999 completed=176 submitted=178 active=2 failed=0 | elapsed=1995.7s
sessions 33/200 | steps 176/999 completed=176 submitted=178 active=2 failed=0 | elapsed=1996.2s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=1996.7s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=1997.2s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=1997.7s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=1998.2s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=1998.7s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=1999.2s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=1999.7s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2000.3s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2000.8s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2001.3s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2001.8s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2002.3s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2002.8s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2003.3s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2003.8s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2004.3s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2004.8s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2005.3s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2005.8s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2006.3s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2006.8s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2007.3s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2007.8s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2008.3s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2008.8s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2009.3s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2009.8s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2010.3s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2010.8s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2011.3s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2011.8s
sessions 33/200 | steps 176/999 completed=176 submitted=179 active=3 failed=0 | elapsed=2012.3s
prefix hit rate | request_id=claude:6121c332-cf17-b93b-27f9-fdda762a9b01_round_000002 planned=0.9928 actual=0.0000 delta=-0.9928 server_cached_prompt_tokens=0 server_prompt_tokens=23264
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2012.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2013.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2013.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2014.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2014.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2015.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2015.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2016.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2016.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2017.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2017.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2018.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2018.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2019.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2019.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2020.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2020.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2021.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2021.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2022.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2022.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2023.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2023.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2024.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2024.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2025.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2025.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2026.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2026.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2027.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2027.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2028.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2028.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2029.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2029.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2030.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2030.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2031.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2031.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2032.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2032.8s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2033.3s
sessions 33/200 | steps 177/999 completed=177 submitted=180 active=3 failed=0 | elapsed=2033.8s
prefix hit rate | request_id=claude:474fb5a1-3696-78ce-3bb1-30e12a7c6058_round_000001 planned=0.6111 actual=0.6111 delta=+0.0000 server_cached_prompt_tokens=34388 server_prompt_tokens=56274
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2034.3s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2034.8s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2035.3s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2035.8s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2036.3s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2036.8s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2037.3s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2037.8s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2038.3s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2038.8s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2039.3s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2039.8s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2040.3s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2040.8s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2041.3s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2041.9s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2042.4s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2042.9s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2043.4s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2043.9s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2044.4s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2044.9s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2045.4s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2045.9s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2046.4s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2046.9s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2047.4s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2047.9s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2048.4s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2048.9s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2049.4s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2049.9s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2050.4s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2050.9s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2051.4s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2051.9s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2052.4s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2052.9s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2053.4s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2053.9s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2054.4s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2054.9s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2055.4s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2055.9s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2056.4s
sessions 33/200 | steps 178/999 completed=178 submitted=181 active=3 failed=0 | elapsed=2056.9s
prefix hit rate | request_id=claude:6121c332-cf17-b93b-27f9-fdda762a9b01_round_000003 planned=0.8858 actual=0.6239 delta=-0.2619 server_cached_prompt_tokens=16384 server_prompt_tokens=26261
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2057.4s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2057.9s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2058.4s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2058.9s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2059.4s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2059.9s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2060.4s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2060.9s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2061.4s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2061.9s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2062.4s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2062.9s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2063.4s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2063.9s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2064.4s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2064.9s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2065.4s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2065.9s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2066.4s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2066.9s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2067.4s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2067.9s
sessions 33/200 | steps 179/999 completed=179 submitted=182 active=3 failed=0 | elapsed=2068.4s
prefix hit rate | request_id=claude:474fb5a1-3696-78ce-3bb1-30e12a7c6058_round_000002 planned=0.9288 actual=0.7704 delta=-0.1584 server_cached_prompt_tokens=46676 server_prompt_tokens=60583
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2068.9s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2069.4s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2069.9s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2070.4s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2070.9s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2071.4s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2071.9s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2072.4s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2072.9s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2073.4s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2073.9s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2074.4s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2074.9s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2075.4s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2075.9s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2076.4s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2076.9s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2077.4s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2077.9s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2078.4s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2078.9s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2079.4s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2079.9s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2080.4s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2080.9s
sessions 33/200 | steps 180/999 completed=180 submitted=183 active=3 failed=0 | elapsed=2081.4s
