workload summary | sessions=200 steps=999 max_prompt_len=89436 max_prefix_len=84631 max_input_len=66571 max_output_len=13223 total_output_len=706010 max_arrival_time_ms=0.000 total_tool_wait_after_ms=12642024.000
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6911.9s
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6912.4s
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6912.9s
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6913.4s
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6913.9s
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6914.4s
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6914.9s
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6915.4s
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6915.9s
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6916.4s
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6916.9s
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6917.4s
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6917.9s
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6918.4s
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6918.9s
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6919.4s
sessions 61/200 | steps 305/999 completed=305 submitted=305 active=0 failed=0 | elapsed=6919.9s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6920.4s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6920.9s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6921.4s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6921.9s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6922.4s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6922.9s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6923.4s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6923.9s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6924.4s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6924.9s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6925.4s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6925.9s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6926.4s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6926.9s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6927.4s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6927.9s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6928.4s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6928.9s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6929.4s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6929.9s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6930.4s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6930.9s
sessions 61/200 | steps 305/999 completed=305 submitted=306 active=1 failed=0 | elapsed=6931.4s
prefix hit rate | request_id=claude:971ef4f5-53f8-62d6-b7e0-af1705fa8de1_round_000000 planned=0.0000 actual=0.0000 delta=+0.0000 server_cached_prompt_tokens=0 server_prompt_tokens=23470
sessions 61/200 | steps 306/999 completed=306 submitted=307 active=1 failed=0 | elapsed=6931.9s
sessions 61/200 | steps 306/999 completed=306 submitted=308 active=2 failed=0 | elapsed=6932.4s
sessions 61/200 | steps 306/999 completed=306 submitted=308 active=2 failed=0 | elapsed=6932.9s
sessions 61/200 | steps 306/999 completed=306 submitted=308 active=2 failed=0 | elapsed=6933.4s
sessions 61/200 | steps 306/999 completed=306 submitted=308 active=2 failed=0 | elapsed=6933.9s
sessions 61/200 | steps 306/999 completed=306 submitted=308 active=2 failed=0 | elapsed=6934.4s
sessions 61/200 | steps 306/999 completed=306 submitted=308 active=2 failed=0 | elapsed=6934.9s
sessions 61/200 | steps 306/999 completed=306 submitted=308 active=2 failed=0 | elapsed=6935.4s
sessions 61/200 | steps 306/999 completed=306 submitted=308 active=2 failed=0 | elapsed=6935.9s
sessions 61/200 | steps 306/999 completed=306 submitted=308 active=2 failed=0 | elapsed=6936.4s
prefix hit rate | request_id=claude:9c158d8f-0ee0-eace-5634-6317f16e21da_round_000000 planned=0.0000 actual=0.0000 delta=+0.0000 server_cached_prompt_tokens=0 server_prompt_tokens=17128
sessions 61/200 | steps 307/999 completed=307 submitted=309 active=2 failed=0 | elapsed=6936.9s
prefix hit rate | request_id=claude:9c158d8f-0ee0-eace-5634-6317f16e21da_round_000001 planned=0.9464 actual=0.9464 delta=+0.0000 server_cached_prompt_tokens=17125 server_prompt_tokens=18094
sessions 61/200 | steps 308/999 completed=308 submitted=310 active=2 failed=0 | elapsed=6937.4s
sessions 61/200 | steps 308/999 completed=308 submitted=310 active=2 failed=0 | elapsed=6937.9s
sessions 61/200 | steps 308/999 completed=308 submitted=311 active=3 failed=0 | elapsed=6938.4s
sessions 61/200 | steps 308/999 completed=308 submitted=311 active=3 failed=0 | elapsed=6938.9s
sessions 61/200 | steps 308/999 completed=308 submitted=311 active=3 failed=0 | elapsed=6939.4s
sessions 61/200 | steps 308/999 completed=308 submitted=311 active=3 failed=0 | elapsed=6939.9s
sessions 61/200 | steps 308/999 completed=308 submitted=311 active=3 failed=0 | elapsed=6940.4s
sessions 61/200 | steps 308/999 completed=308 submitted=311 active=3 failed=0 | elapsed=6940.9s
sessions 61/200 | steps 308/999 completed=308 submitted=311 active=3 failed=0 | elapsed=6941.4s
sessions 61/200 | steps 308/999 completed=308 submitted=311 active=3 failed=0 | elapsed=6941.9s
sessions 61/200 | steps 308/999 completed=308 submitted=311 active=3 failed=0 | elapsed=6942.4s
prefix hit rate | request_id=claude:9c158d8f-0ee0-eace-5634-6317f16e21da_round_000002 planned=0.5336 actual=0.5336 delta=+0.0000 server_cached_prompt_tokens=18089 server_prompt_tokens=33899
sessions 61/200 | steps 309/999 completed=309 submitted=312 active=3 failed=0 | elapsed=6942.9s
sessions 61/200 | steps 309/999 completed=309 submitted=312 active=3 failed=0 | elapsed=6943.4s
sessions 61/200 | steps 309/999 completed=309 submitted=312 active=3 failed=0 | elapsed=6943.9s
sessions 61/200 | steps 309/999 completed=309 submitted=312 active=3 failed=0 | elapsed=6944.4s
sessions 61/200 | steps 309/999 completed=309 submitted=312 active=3 failed=0 | elapsed=6944.9s
sessions 61/200 | steps 309/999 completed=309 submitted=312 active=3 failed=0 | elapsed=6945.4s
sessions 61/200 | steps 309/999 completed=309 submitted=312 active=3 failed=0 | elapsed=6945.9s
sessions 61/200 | steps 309/999 completed=309 submitted=312 active=3 failed=0 | elapsed=6946.4s
sessions 61/200 | steps 309/999 completed=309 submitted=312 active=3 failed=0 | elapsed=6947.0s
sessions 61/200 | steps 309/999 completed=309 submitted=312 active=3 failed=0 | elapsed=6947.5s
sessions 61/200 | steps 309/999 completed=309 submitted=312 active=3 failed=0 | elapsed=6948.0s
prefix hit rate | request_id=claude:9c158d8f-0ee0-eace-5634-6317f16e21da_round_000003 planned=0.9676 actual=0.9676 delta=+0.0000 server_cached_prompt_tokens=33893 server_prompt_tokens=35029
sessions 61/200 | steps 310/999 completed=310 submitted=313 active=3 failed=0 | elapsed=6948.5s
sessions 61/200 | steps 310/999 completed=310 submitted=313 active=3 failed=0 | elapsed=6949.0s
sessions 61/200 | steps 310/999 completed=310 submitted=313 active=3 failed=0 | elapsed=6949.5s
sessions 61/200 | steps 310/999 completed=310 submitted=313 active=3 failed=0 | elapsed=6950.0s
sessions 61/200 | steps 310/999 completed=310 submitted=313 active=3 failed=0 | elapsed=6950.5s
prefix hit rate | request_id=claude:9c158d8f-0ee0-eace-5634-6317f16e21da_round_000004 planned=0.8671 actual=0.8671 delta=+0.0000 server_cached_prompt_tokens=35025 server_prompt_tokens=40392
sessions 62/200 | steps 311/999 completed=311 submitted=313 active=2 failed=0 | elapsed=6951.0s
sessions 62/200 | steps 311/999 completed=311 submitted=313 active=2 failed=0 | elapsed=6951.5s
sessions 62/200 | steps 311/999 completed=311 submitted=313 active=2 failed=0 | elapsed=6952.0s
sessions 62/200 | steps 311/999 completed=311 submitted=313 active=2 failed=0 | elapsed=6952.5s
sessions 62/200 | steps 311/999 completed=311 submitted=313 active=2 failed=0 | elapsed=6953.0s
prefix hit rate | request_id=claude:a4ca10ab-8c6a-13dd-c28a-28d0a895ca34_round_000000 planned=0.4057 actual=0.0000 delta=-0.4057 server_cached_prompt_tokens=0 server_prompt_tokens=19614
sessions 62/200 | steps 312/999 completed=312 submitted=314 active=2 failed=0 | elapsed=6953.5s
sessions 62/200 | steps 312/999 completed=312 submitted=314 active=2 failed=0 | elapsed=6954.0s
sessions 62/200 | steps 312/999 completed=312 submitted=314 active=2 failed=0 | elapsed=6954.5s
sessions 62/200 | steps 312/999 completed=312 submitted=314 active=2 failed=0 | elapsed=6955.0s
sessions 62/200 | steps 312/999 completed=312 submitted=314 active=2 failed=0 | elapsed=6955.5s
sessions 62/200 | steps 312/999 completed=312 submitted=314 active=2 failed=0 | elapsed=6956.0s
sessions 62/200 | steps 312/999 completed=312 submitted=314 active=2 failed=0 | elapsed=6956.5s
sessions 62/200 | steps 312/999 completed=312 submitted=314 active=2 failed=0 | elapsed=6957.0s
prefix hit rate | request_id=claude:971ef4f5-53f8-62d6-b7e0-af1705fa8de1_round_000001 planned=0.9207 actual=0.9207 delta=+0.0000 server_cached_prompt_tokens=23464 server_prompt_tokens=25486
sessions 62/200 | steps 313/999 completed=313 submitted=315 active=2 failed=0 | elapsed=6957.5s
sessions 62/200 | steps 313/999 completed=313 submitted=315 active=2 failed=0 | elapsed=6958.0s
prefix hit rate | request_id=claude:a4ca10ab-8c6a-13dd-c28a-28d0a895ca34_round_000001 planned=0.3886 actual=0.3886 delta=+0.0000 server_cached_prompt_tokens=8050 server_prompt_tokens=20718
sessions 62/200 | steps 314/999 completed=314 submitted=315 active=1 failed=0 | elapsed=6958.5s
sessions 62/200 | steps 314/999 completed=314 submitted=315 active=1 failed=0 | elapsed=6959.0s
sessions 62/200 | steps 314/999 completed=314 submitted=315 active=1 failed=0 | elapsed=6959.5s
sessions 62/200 | steps 314/999 completed=314 submitted=315 active=1 failed=0 | elapsed=6960.0s
sessions 62/200 | steps 314/999 completed=314 submitted=315 active=1 failed=0 | elapsed=6960.5s
sessions 62/200 | steps 314/999 completed=314 submitted=315 active=1 failed=0 | elapsed=6961.0s
sessions 62/200 | steps 314/999 completed=314 submitted=315 active=1 failed=0 | elapsed=6961.5s
sessions 62/200 | steps 314/999 completed=314 submitted=315 active=1 failed=0 | elapsed=6962.0s
sessions 62/200 | steps 314/999 completed=314 submitted=316 active=2 failed=0 | elapsed=6962.5s
prefix hit rate | request_id=claude:a4ca10ab-8c6a-13dd-c28a-28d0a895ca34_round_000002 planned=0.9660 actual=0.9660 delta=+0.0000 server_cached_prompt_tokens=20466 server_prompt_tokens=21187
sessions 62/200 | steps 315/999 completed=315 submitted=316 active=1 failed=0 | elapsed=6963.0s
sessions 62/200 | steps 315/999 completed=315 submitted=316 active=1 failed=0 | elapsed=6963.5s
sessions 62/200 | steps 315/999 completed=315 submitted=316 active=1 failed=0 | elapsed=6964.0s
sessions 62/200 | steps 315/999 completed=315 submitted=316 active=1 failed=0 | elapsed=6964.5s
sessions 62/200 | steps 315/999 completed=315 submitted=316 active=1 failed=0 | elapsed=6965.0s
sessions 62/200 | steps 315/999 completed=315 submitted=316 active=1 failed=0 | elapsed=6965.5s
sessions 62/200 | steps 315/999 completed=315 submitted=316 active=1 failed=0 | elapsed=6966.0s
sessions 62/200 | steps 315/999 completed=315 submitted=316 active=1 failed=0 | elapsed=6966.5s
sessions 62/200 | steps 315/999 completed=315 submitted=316 active=1 failed=0 | elapsed=6967.0s
sessions 62/200 | steps 315/999 completed=315 submitted=316 active=1 failed=0 | elapsed=6967.5s
sessions 62/200 | steps 315/999 completed=315 submitted=316 active=1 failed=0 | elapsed=6968.0s
sessions 62/200 | steps 315/999 completed=315 submitted=316 active=1 failed=0 | elapsed=6968.5s
sessions 62/200 | steps 315/999 completed=315 submitted=316 active=1 failed=0 | elapsed=6969.0s
sessions 62/200 | steps 315/999 completed=315 submitted=316 active=1 failed=0 | elapsed=6969.5s
sessions 62/200 | steps 315/999 completed=315 submitted=316 active=1 failed=0 | elapsed=6970.0s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6970.5s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6971.0s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6971.5s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6972.0s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6972.5s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6973.0s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6973.5s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6974.0s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6974.5s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6975.0s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6975.5s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6976.0s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6976.5s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6977.0s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6977.5s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6978.0s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6978.5s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6979.0s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6979.5s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6980.0s
sessions 62/200 | steps 315/999 completed=315 submitted=317 active=2 failed=0 | elapsed=6980.5s
prefix hit rate | request_id=claude:a4ca10ab-8c6a-13dd-c28a-28d0a895ca34_round_000003 planned=0.9122 actual=0.9122 delta=+0.0000 server_cached_prompt_tokens=21185 server_prompt_tokens=23225
sessions 62/200 | steps 316/999 completed=316 submitted=317 active=1 failed=0 | elapsed=6981.0s
sessions 62/200 | steps 316/999 completed=316 submitted=317 active=1 failed=0 | elapsed=6981.5s
sessions 62/200 | steps 316/999 completed=316 submitted=317 active=1 failed=0 | elapsed=6982.0s
sessions 62/200 | steps 316/999 completed=316 submitted=317 active=1 failed=0 | elapsed=6982.5s
sessions 62/200 | steps 316/999 completed=316 submitted=317 active=1 failed=0 | elapsed=6983.0s
sessions 62/200 | steps 316/999 completed=316 submitted=317 active=1 failed=0 | elapsed=6983.5s
sessions 62/200 | steps 316/999 completed=316 submitted=317 active=1 failed=0 | elapsed=6984.0s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6984.5s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6985.0s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6985.5s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6986.0s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6986.5s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6987.0s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6987.5s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6988.0s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6988.5s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6989.0s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6989.5s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6990.0s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6990.5s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6991.0s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6991.6s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6992.1s
sessions 62/200 | steps 316/999 completed=316 submitted=318 active=2 failed=0 | elapsed=6992.6s
prefix hit rate | request_id=claude:971ef4f5-53f8-62d6-b7e0-af1705fa8de1_round_000002 planned=0.9926 actual=0.9926 delta=+0.0000 server_cached_prompt_tokens=25485 server_prompt_tokens=25675
sessions 62/200 | steps 317/999 completed=317 submitted=319 active=2 failed=0 | elapsed=6993.1s
sessions 62/200 | steps 317/999 completed=317 submitted=319 active=2 failed=0 | elapsed=6993.6s
sessions 62/200 | steps 317/999 completed=317 submitted=319 active=2 failed=0 | elapsed=6994.1s
sessions 62/200 | steps 317/999 completed=317 submitted=319 active=2 failed=0 | elapsed=6994.6s
sessions 62/200 | steps 317/999 completed=317 submitted=319 active=2 failed=0 | elapsed=6995.1s
sessions 62/200 | steps 317/999 completed=317 submitted=319 active=2 failed=0 | elapsed=6995.6s
sessions 62/200 | steps 317/999 completed=317 submitted=319 active=2 failed=0 | elapsed=6996.1s
prefix hit rate | request_id=claude:971ef4f5-53f8-62d6-b7e0-af1705fa8de1_round_000003 planned=0.9393 actual=0.9393 delta=+0.0000 server_cached_prompt_tokens=25674 server_prompt_tokens=27333
sessions 62/200 | steps 318/999 completed=318 submitted=320 active=2 failed=0 | elapsed=6996.6s
sessions 62/200 | steps 318/999 completed=318 submitted=320 active=2 failed=0 | elapsed=6997.1s
sessions 62/200 | steps 318/999 completed=318 submitted=320 active=2 failed=0 | elapsed=6997.6s
sessions 62/200 | steps 318/999 completed=318 submitted=320 active=2 failed=0 | elapsed=6998.1s
sessions 62/200 | steps 318/999 completed=318 submitted=320 active=2 failed=0 | elapsed=6998.6s
prefix hit rate | request_id=claude:971ef4f5-53f8-62d6-b7e0-af1705fa8de1_round_000004 planned=0.9936 actual=0.9936 delta=+0.0000 server_cached_prompt_tokens=27332 server_prompt_tokens=27508
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=6999.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=6999.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7000.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7000.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7001.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7001.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7002.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7002.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7003.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7003.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7004.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7004.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7005.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7005.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7006.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7006.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7007.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7007.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7008.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7008.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7009.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7009.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7010.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7010.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7011.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7011.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7012.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7012.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7013.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7013.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7014.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7014.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7015.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7015.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7016.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7016.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7017.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7017.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7018.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7018.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7019.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7019.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7020.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7020.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7021.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7021.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7022.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7022.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7023.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7023.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7024.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7024.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7025.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7025.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7026.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7026.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7027.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7027.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7028.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7028.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7029.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7029.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7030.1s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7030.6s
sessions 63/200 | steps 319/999 completed=319 submitted=320 active=1 failed=0 | elapsed=7031.1s
prefix hit rate | request_id=claude:a4ca10ab-8c6a-13dd-c28a-28d0a895ca34_round_000004 planned=0.9662 actual=0.9662 delta=+0.0000 server_cached_prompt_tokens=23223 server_prompt_tokens=24036
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7031.6s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7032.1s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7032.6s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7033.1s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7033.6s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7034.1s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7034.6s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7035.2s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7035.7s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7036.2s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7036.7s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7037.2s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7037.7s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7038.2s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7038.7s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7039.2s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7039.7s
sessions 64/200 | steps 320/999 completed=320 submitted=320 active=0 failed=0 | elapsed=7040.2s
